# wavelength (nm),inst_bkg (ph/s) 
1.025700000000023920e+03,3.690169954051019674e-14
1.025800000000024056e+03,3.756947040181837350e-14
1.025900000000024193e+03,3.824288477266968776e-14
1.026000000000024102e+03,3.892190404369628440e-14
1.026100000000024011e+03,3.951743130288888145e-14
1.026200000000024147e+03,4.011745743761936349e-14
1.026300000000024284e+03,4.072200922564310403e-14
1.026400000000024193e+03,4.133111358195781131e-14
1.026500000000024102e+03,4.194479755942335211e-14
1.026600000000024238e+03,4.256335787147971397e-14
1.026700000000024374e+03,4.318666331367854019e-14
1.026800000000024284e+03,4.381460231290396544e-14
1.026900000000024193e+03,4.444684917891392014e-14
1.027000000000024329e+03,4.508381163257491035e-14
1.027100000000024465e+03,4.562396876657094385e-14
1.027200000000024374e+03,4.616836984411747889e-14
1.027300000000024284e+03,4.671685893226267179e-14
1.027400000000024420e+03,4.726962720943926447e-14
1.027500000000024556e+03,4.782640481782057631e-14
1.027600000000024465e+03,4.838727586697768690e-14
1.027700000000024374e+03,4.895227912348970815e-14
1.027800000000024511e+03,4.952144255283106465e-14
1.027900000000024647e+03,5.009479139357191938e-14
1.028000000000024556e+03,5.067235101903713819e-14
1.028100000000024465e+03,5.110361605742568204e-14
1.028200000000024602e+03,5.153827679118667710e-14
1.028300000000024738e+03,5.197609260713274738e-14
1.028400000000024647e+03,5.241676666157641918e-14
1.028500000000024556e+03,5.286031501654245258e-14
1.028600000000024693e+03,5.330675381460807535e-14
1.028700000000024829e+03,5.375609927926582738e-14
1.028800000000024738e+03,5.420836771529168107e-14
1.028900000000024647e+03,5.466357550911370442e-14
1.029000000000024784e+03,5.512173912913970338e-14
1.029100000000024920e+03,5.540239774793181648e-14
1.029200000000024829e+03,5.568439677845598105e-14
1.029300000000024738e+03,5.596774219907861969e-14
1.029400000000024875e+03,5.625243152321952849e-14
1.029500000000025011e+03,5.653846387540993096e-14
1.029600000000024920e+03,5.682586041425510459e-14
1.029700000000024829e+03,5.711462721511592139e-14
1.029800000000024966e+03,5.740477037843820972e-14
1.029900000000025102e+03,5.769639079778394714e-14
1.030000000000025011e+03,5.798951464680284597e-14
1.030100000000024920e+03,5.810506174151486580e-14
1.030200000000025057e+03,5.822041458679904827e-14
1.030300000000025193e+03,5.833556929385864207e-14
1.030400000000025102e+03,5.845052194588676750e-14
1.030500000000025011e+03,5.856526859791162312e-14
1.030600000000025148e+03,5.867980527665358196e-14
1.030700000000025284e+03,5.879412798036138614e-14
1.030800000000025193e+03,5.890823267866175846e-14
1.030900000000025102e+03,5.902211531240883722e-14
1.031000000000025238e+03,5.913577179347038860e-14
1.031100000000025375e+03,5.904587595433449175e-14
1.031200000000025284e+03,5.895406981060751277e-14
1.031300000000025193e+03,5.886033960801715230e-14
1.031400000000025329e+03,5.876523486489548273e-14
1.031500000000025466e+03,5.866819332992236295e-14
1.031600000000025375e+03,5.856918425954411581e-14
1.031700000000025284e+03,5.846819354360060981e-14
1.031800000000025420e+03,5.836520699644852907e-14
1.031900000000025557e+03,5.826021035664128511e-14
1.032000000000025466e+03,5.815318928654651401e-14
1.032100000000025375e+03,5.787694077239240249e-14
1.032200000000025511e+03,5.759728911273811031e-14
1.032300000000025648e+03,5.731413003833791930e-14
1.032400000000025557e+03,5.702714114937860141e-14
1.032500000000025466e+03,5.673682845714447467e-14
1.032600000000025602e+03,5.644294717123240422e-14
1.032700000000025739e+03,5.614547599892967953e-14
1.032800000000025648e+03,5.584424598514563963e-14
1.032900000000025557e+03,5.553919213571267305e-14
1.033000000000025693e+03,5.523028797460649838e-14
1.033100000000025830e+03,5.476319953097196006e-14
1.033200000000025739e+03,5.429103313824570114e-14
1.033300000000025648e+03,5.381375606461575979e-14
1.033400000000025784e+03,5.333133541092525435e-14
1.033500000000025921e+03,5.284373810996227610e-14
1.033600000000025830e+03,5.235093092573764598e-14
1.033700000000025739e+03,5.185288045275714943e-14
1.033800000000025875e+03,5.134972357196748956e-14
1.033900000000026012e+03,5.084152857788153641e-14
1.034000000000025921e+03,5.032797981452532369e-14
1.034100000000025830e+03,4.971662912253971204e-14
1.034200000000025966e+03,4.909879461918176151e-14
1.034300000000026102e+03,4.847443306758975159e-14
1.034400000000026012e+03,4.784350099581438797e-14
1.034500000000025921e+03,4.720595469570364990e-14
1.034600000000026057e+03,4.656230576645945880e-14
1.034700000000026193e+03,4.591305814608943049e-14
1.034800000000026102e+03,4.525740838344670745e-14
1.034900000000026012e+03,4.459490771495460571e-14
1.035000000000026148e+03,4.392551028082282853e-14
1.035100000000026284e+03,4.320364617748216243e-14
1.035200000000026193e+03,4.247450793059160977e-14
1.035300000000026102e+03,4.173804815963086851e-14
1.035400000000026239e+03,4.099421923233623672e-14
1.035500000000026375e+03,4.024297326355052275e-14
1.035600000000026284e+03,3.948426211406243526e-14
1.035700000000026193e+03,3.871803738944457842e-14
1.035800000000026330e+03,3.794425043888934572e-14
1.035900000000026466e+03,3.716253746294235361e-14
1.036000000000026375e+03,3.637312313208592957e-14
1.036100000000026284e+03,3.626822732316770267e-14
1.036200000000026421e+03,3.616152531912819883e-14
1.036300000000026557e+03,3.605285627879964889e-14
1.036400000000026466e+03,3.594244059887185183e-14
1.036500000000026375e+03,3.583026540815516829e-14
1.036600000000026512e+03,3.571631776141122654e-14
1.036700000000026648e+03,3.560058463898830472e-14
1.036800000000026557e+03,3.548305294645709793e-14
1.036900000000026466e+03,3.536369845440866140e-14
1.037000000000026603e+03,3.524255599005230348e-14
1.037100000000026739e+03,3.625992399998822645e-14
1.037200000000026648e+03,3.728583835210608619e-14
1.037300000000026557e+03,3.832035335729338722e-14
1.037400000000026694e+03,3.936352362211874988e-14
1.037500000000026830e+03,4.041540405025904182e-14
1.037600000000026739e+03,4.147604984394782124e-14
1.037700000000026648e+03,4.254551650542044175e-14
1.037800000000026785e+03,4.362385983836639574e-14
1.037900000000026921e+03,4.471113594938149377e-14
1.038000000000026830e+03,4.580740124943734830e-14
1.038100000000026739e+03,4.691370215977086575e-14
1.038200000000026876e+03,4.802896177512877665e-14
1.038300000000027012e+03,4.915323538093508299e-14
1.038400000000026921e+03,5.028657855487700812e-14
1.038500000000026830e+03,5.142904716827996243e-14
1.038600000000026967e+03,5.258069738748353127e-14
1.038700000000027103e+03,5.374158567521866204e-14
1.038800000000027012e+03,5.491176879200230716e-14
1.038900000000026921e+03,5.609130379754224650e-14
1.039000000000027057e+03,5.728024805211982803e-14
1.039100000000027194e+03,5.845002999932440740e-14
1.039200000000027103e+03,5.962967117492237990e-14
1.039300000000027012e+03,6.081863710572948638e-14
1.039400000000027148e+03,6.201751471124065554e-14
1.039500000000027285e+03,6.322593479465422313e-14
1.039600000000027194e+03,6.444443579181206950e-14
1.039700000000027103e+03,6.567308357341663660e-14
1.039800000000027239e+03,6.691194438408772179e-14
1.039900000000027376e+03,6.816108484426811331e-14
1.040000000000027285e+03,6.942057195211815654e-14
1.040100000000027194e+03,7.057375254025632828e-14
1.040200000000027330e+03,7.173609589504060643e-14
1.040300000000027467e+03,7.290765967634864092e-14
1.040400000000027376e+03,7.408850186012420265e-14
1.040500000000027285e+03,7.527868073994355838e-14
1.040600000000027421e+03,7.647830938030389858e-14
1.040700000000027558e+03,7.768796262593370980e-14
1.040800000000027467e+03,7.890714910171412579e-14
1.040900000000027376e+03,8.013592862519053197e-14
1.041000000000027512e+03,8.137433855760750432e-14
1.041100000000027649e+03,8.243616678548418546e-14
1.041200000000027558e+03,8.350579933031613711e-14
1.041300000000027467e+03,8.458328248080586880e-14
1.041400000000027603e+03,8.566866276539841844e-14
1.041500000000027740e+03,8.676159587507399665e-14
1.041600000000027649e+03,8.786202212940765166e-14
1.041700000000027558e+03,8.897046330901882617e-14
1.041800000000027694e+03,9.008696663438591164e-14
1.041900000000027831e+03,9.120920327393886149e-14
1.042000000000027740e+03,9.233952043652057319e-14
1.042100000000027649e+03,9.327426896009267334e-14
1.042200000000027785e+03,9.421574411960559882e-14
1.042300000000027921e+03,9.516398706848999258e-14
1.042400000000027831e+03,9.611903918581980967e-14
1.042500000000027740e+03,9.708094207745511791e-14
1.042600000000027876e+03,9.804990385617629426e-14
1.042700000000028012e+03,9.902663500524718906e-14
1.042800000000027921e+03,1.000103632660209482e-13
1.042900000000027831e+03,1.010011313843751932e-13
1.043000000000027967e+03,1.019989823404799030e-13
1.043100000000028103e+03,1.027024868726679109e-13
1.043200000000028012e+03,1.034102314256069305e-13
1.043300000000027921e+03,1.041222391565197316e-13
1.043400000000028058e+03,1.048385333390251701e-13
1.043500000000028194e+03,1.055599835302077056e-13
1.043600000000028103e+03,1.062858561438197770e-13
1.043700000000028012e+03,1.070160982354008557e-13
1.043800000000028149e+03,1.077507336587978443e-13
1.043900000000028285e+03,1.084897863877469588e-13
1.044000000000028194e+03,1.092332805163445462e-13
1.044100000000028103e+03,1.096421605896997700e-13
1.044200000000028240e+03,1.100524161476411015e-13
1.044300000000028376e+03,1.104640631498233385e-13
1.044400000000028285e+03,1.108770740619785671e-13
1.044500000000028194e+03,1.112914525803003212e-13
1.044600000000028331e+03,1.117072024069560714e-13
1.044700000000028467e+03,1.121243272500817212e-13
1.044800000000028376e+03,1.125428308237649342e-13
1.044900000000028285e+03,1.129627168480270216e-13
1.045000000000028422e+03,1.133839890487271808e-13
1.045100000000028558e+03,1.134630923760548296e-13
1.045200000000028467e+03,1.135404850589773074e-13
1.045300000000028376e+03,1.136160948751854452e-13
1.045400000000028513e+03,1.136899046423510430e-13
1.045500000000028649e+03,1.137618970674664819e-13
1.045600000000028558e+03,1.138320547462466410e-13
1.045700000000028467e+03,1.139003601625372393e-13
1.045800000000028604e+03,1.139667956877231269e-13
1.045900000000028740e+03,1.140313435801205716e-13
1.046000000000028649e+03,1.140939859842884387e-13
1.046100000000028558e+03,1.138414809968525104e-13
1.046200000000028695e+03,1.135837920673982619e-13
1.046300000000028831e+03,1.133208705661117263e-13
1.046400000000028740e+03,1.130526736962304597e-13
1.046500000000028649e+03,1.127791583878907833e-13
1.046600000000028786e+03,1.125002812966202265e-13
1.046700000000028922e+03,1.122159988018120086e-13
1.046800000000028831e+03,1.119262670051884889e-13
1.046900000000028740e+03,1.116310417292702344e-13
1.047000000000028876e+03,1.113302785157252930e-13
1.047100000000029013e+03,1.106915719075993849e-13
1.047200000000028922e+03,1.100445735299251204e-13
1.047300000000028831e+03,1.093892235473252732e-13
1.047400000000028967e+03,1.087254617765219824e-13
1.047500000000029104e+03,1.080532276845639994e-13
1.047600000000029013e+03,1.073724603870548932e-13
1.047700000000028922e+03,1.066830986463706421e-13
1.047800000000029058e+03,1.059852497845167950e-13
1.047900000000029195e+03,1.052788414765531520e-13
1.048000000000029104e+03,1.045636484401698426e-13
1.048100000000029013e+03,1.036050662982060622e-13
1.048200000000029149e+03,1.026352381900991496e-13
1.048300000000029286e+03,1.016540838955703135e-13
1.048400000000029195e+03,1.006615227254860171e-13
1.048500000000029104e+03,9.965747351944103404e-14
1.048600000000029240e+03,9.864185464334134071e-14
1.048700000000029377e+03,9.761458398697827455e-14
1.048800000000029286e+03,9.657557896157027923e-14
1.048900000000029195e+03,9.552475649731014050e-14
1.049000000000029331e+03,9.446203304085582789e-14
1.049100000000029468e+03,9.325143844839612431e-14
1.049200000000029377e+03,9.202670263131946353e-14
1.049300000000029286e+03,9.078801977319029753e-14
1.049400000000029422e+03,8.953484629316442529e-14
1.049500000000029559e+03,8.826707400539016234e-14
1.049600000000029468e+03,8.698507430927919772e-14
1.049700000000029377e+03,8.568874427571050665e-14
1.049800000000029513e+03,8.437798035591161164e-14
1.049900000000029650e+03,8.305267837814190828e-14
1.050000000000029559e+03,8.171273354435074754e-14
1.050100000000029468e+03,8.032822668817076322e-14
1.050200000000029604e+03,7.892816988915029979e-14
1.050300000000029740e+03,7.751244842054536186e-14
1.050400000000029650e+03,7.608094684690007407e-14
1.050500000000029559e+03,7.463323691345688237e-14
1.050600000000029695e+03,7.316834578313682353e-14
1.050700000000029831e+03,7.168738418457243598e-14
1.050800000000029740e+03,7.019023479568920704e-14
1.050900000000029650e+03,6.867677957549348985e-14
1.051000000000029786e+03,6.714689976084429515e-14
1.051100000000029922e+03,6.799241683536287002e-14
1.051200000000029831e+03,6.884444083968577025e-14
1.051300000000029740e+03,6.970301308096940517e-14
1.051400000000029877e+03,7.056817509896593559e-14
1.051500000000030013e+03,7.143996866721269939e-14
1.051600000000029922e+03,7.231843579423283252e-14
1.051700000000029831e+03,7.320223992404810016e-14
1.051800000000029968e+03,7.409265572620934312e-14
1.051900000000030104e+03,7.498983501710412225e-14
1.052000000000030013e+03,7.589382030989071501e-14
1.052100000000029922e+03,7.794618645062774594e-14
1.052200000000030059e+03,8.001643232565600138e-14
1.052300000000030195e+03,8.210395720274930567e-14
1.052400000000030104e+03,8.420880104378369539e-14
1.052500000000030013e+03,8.633180867437993322e-14
1.052600000000030150e+03,8.847310082789793114e-14
1.052700000000030286e+03,9.063279893448729369e-14
1.052800000000030195e+03,9.280980394931965795e-14
1.052900000000030104e+03,9.500471418604381597e-14
1.053000000000030241e+03,9.721830755178818190e-14
1.053100000000030377e+03,9.942544330894025103e-14
1.053200000000030286e+03,1.016508647173735065e-13
1.053300000000030195e+03,1.038946884715763172e-13
1.053400000000030332e+03,1.061570319082742738e-13
1.053500000000030468e+03,1.084380130095821745e-13
1.053600000000030377e+03,1.107377504061920071e-13
1.053700000000030286e+03,1.130565954825631928e-13
1.053800000000030423e+03,1.153946059622750481e-13
1.053900000000030559e+03,1.177513092233331244e-13
1.054000000000030468e+03,1.201266147343034418e-13
1.054100000000030377e+03,1.224044922026305356e-13
1.054200000000030514e+03,1.247006946371638392e-13
1.054300000000030650e+03,1.270153370966119825e-13
1.054400000000030559e+03,1.293485352647748056e-13
1.054500000000030468e+03,1.317005456606400654e-13
1.054600000000030604e+03,1.340716356483317776e-13
1.054700000000030741e+03,1.364615219016674126e-13
1.054800000000030650e+03,1.388696587296708327e-13
1.054900000000030559e+03,1.412969212349745586e-13
1.055000000000030695e+03,1.437434286340973162e-13
1.055100000000030832e+03,1.459819048268287028e-13
1.055200000000030741e+03,1.482377916694033904e-13
1.055300000000030650e+03,1.505111969636567991e-13
1.055400000000030786e+03,1.528022290934385537e-13
1.055500000000030923e+03,1.551105205495336481e-13
1.055600000000030832e+03,1.574356930943233238e-13
1.055700000000030741e+03,1.597787766439460412e-13
1.055800000000030877e+03,1.621398813659287125e-13
1.055900000000031014e+03,1.645191180187264063e-13
1.056000000000030923e+03,1.669165979544739195e-13
1.056100000000030832e+03,1.689718713646673578e-13
1.056200000000030968e+03,1.710420738140866528e-13
1.056300000000031105e+03,1.731258719594400049e-13
1.056400000000031014e+03,1.752213634893777489e-13
1.056500000000030923e+03,1.773319238857630148e-13
1.056600000000031059e+03,1.794576407466492187e-13
1.056700000000031196e+03,1.815986021101138151e-13
1.056800000000031105e+03,1.837548964561954106e-13
1.056900000000031014e+03,1.859266127088605397e-13
1.057000000000031150e+03,1.881138402377985565e-13
1.057100000000031287e+03,1.898873527198311421e-13
1.057200000000031196e+03,1.916730691526643021e-13
1.057300000000031105e+03,1.934710614133542661e-13
1.057400000000031241e+03,1.952814017595152249e-13
1.057500000000031378e+03,1.971041628311636999e-13
1.057600000000031287e+03,1.989394176526030499e-13
1.057700000000031196e+03,2.007872396342605450e-13
1.057800000000031332e+03,2.026477025745967383e-13
1.057900000000031469e+03,2.045200426840855620e-13
1.058000000000031378e+03,2.064021895971731704e-13
1.058100000000031287e+03,2.076945879588219944e-13
1.058200000000031423e+03,2.089941045029517571e-13
1.058300000000031559e+03,2.103007743727518956e-13
1.058400000000031469e+03,2.116146328668678065e-13
1.058500000000031378e+03,2.129357154399933113e-13
1.058600000000031514e+03,2.142640577035025537e-13
1.058700000000031650e+03,2.155996954260118952e-13
1.058800000000031559e+03,2.169426645340271345e-13
1.058900000000031469e+03,2.182930011125556388e-13
1.059000000000031605e+03,2.196507414055080688e-13
1.059100000000031741e+03,2.203908126848854666e-13
1.059200000000031650e+03,2.211329138444646052e-13
1.059300000000031559e+03,2.218770481596709615e-13
1.059400000000031696e+03,2.226232188982599369e-13
1.059500000000031832e+03,2.233732613726309807e-13
1.059600000000031741e+03,2.241338368712629336e-13
1.059700000000031650e+03,2.248967149541775039e-13
1.059800000000031787e+03,2.256617272202527598e-13
1.059900000000031923e+03,2.264288773489437932e-13
1.060000000000031832e+03,2.271981690129064475e-13
1.060100000000031741e+03,2.273399721953939281e-13
1.060200000000031878e+03,2.274781694177865932e-13
1.060300000000032014e+03,2.276127265989189037e-13
1.060400000000031923e+03,2.277436094410159805e-13
1.060500000000031832e+03,2.278707834285569127e-13
1.060600000000031969e+03,2.279942138271231718e-13
1.060700000000032105e+03,2.281171564907607679e-13
1.060800000000032014e+03,2.282378192191667034e-13
1.060900000000031923e+03,2.283546404471751357e-13
1.061000000000032060e+03,2.284675843131015597e-13
1.061100000000032196e+03,2.279325762576129010e-13
1.061200000000032105e+03,2.273897401219250539e-13
1.061300000000032014e+03,2.268369855859136536e-13
1.061400000000032151e+03,2.262742367859924796e-13
1.061500000000032287e+03,2.257014174070822454e-13
1.061600000000032196e+03,2.251184506802714807e-13
1.061700000000032105e+03,2.245252593804980130e-13
1.061800000000032242e+03,2.239227209229752705e-13
1.061900000000032378e+03,2.233112717727793905e-13
1.062000000000032287e+03,2.226914057514012471e-13
1.062100000000032196e+03,2.214630969818749693e-13
1.062200000000032333e+03,2.202190002482391515e-13
1.062300000000032469e+03,2.189590038442099026e-13
1.062400000000032378e+03,2.176829954312251059e-13
1.062500000000032287e+03,2.163908620353309556e-13
1.062600000000032423e+03,2.150824900441106248e-13
1.062700000000032560e+03,2.137577652035427311e-13
1.062800000000032469e+03,2.124185821787675264e-13
1.062900000000032378e+03,2.110630873082747674e-13
1.063000000000032514e+03,2.096928256971840379e-13
1.063100000000032651e+03,2.078724584826806134e-13
1.063200000000032560e+03,2.060304630501036790e-13
1.063300000000032469e+03,2.041666838871830897e-13
1.063400000000032605e+03,2.022809645627339146e-13
1.063500000000032742e+03,2.003731477218459506e-13
1.063600000000032651e+03,1.984466941150478829e-13
1.063700000000032560e+03,1.964979378127968963e-13
1.063800000000032696e+03,1.945265321701570938e-13
1.063900000000032833e+03,1.925323147170453696e-13
1.064000000000032742e+03,1.905151220213912191e-13
1.064100000000032651e+03,1.881525902172555363e-13
1.064200000000032787e+03,1.857640153160163897e-13
1.064300000000032924e+03,1.833498658278978717e-13
1.064400000000032833e+03,1.809099679195901980e-13
1.064500000000032742e+03,1.784441467873298772e-13
1.064600000000032878e+03,1.759522266521852509e-13
1.064700000000033015e+03,1.734340307552958638e-13
1.064800000000032924e+03,1.708893813531101163e-13
1.064900000000032833e+03,1.683180997125540783e-13
1.065000000000032969e+03,1.657200061062100473e-13
1.065100000000033106e+03,1.630203719352291728e-13
1.065200000000033015e+03,1.602948714698989244e-13
1.065300000000032924e+03,1.575408874803247090e-13
1.065400000000033060e+03,1.547578238847806189e-13
1.065500000000033197e+03,1.519454784898316227e-13
1.065600000000033106e+03,1.491036479279618940e-13
1.065700000000033015e+03,1.462321276514962917e-13
1.065800000000033151e+03,1.433307119265262064e-13
1.065900000000033288e+03,1.403991938267961030e-13
1.066000000000033197e+03,1.374373652288124822e-13
1.066100000000033106e+03,1.382985762057156686e-13
1.066200000000033242e+03,1.391646897676274126e-13
1.066300000000033378e+03,1.400353079999538181e-13
1.066400000000033288e+03,1.409098050182261260e-13
1.066500000000033197e+03,1.417893753759218445e-13
1.066600000000033333e+03,1.426739341217553144e-13
1.066700000000033469e+03,1.435635074273352441e-13
1.066800000000033378e+03,1.444581215923727953e-13
1.066900000000033288e+03,1.453578030452807640e-13
1.067000000000033424e+03,1.462625783447372669e-13
1.067100000000033560e+03,1.501690592258322518e-13
1.067200000000033469e+03,1.541078761872416419e-13
1.067300000000033378e+03,1.580792334889510589e-13
1.067400000000033515e+03,1.620833365044601226e-13
1.067500000000033651e+03,1.661203917262190784e-13
1.067600000000033560e+03,1.701906067711153560e-13
1.067700000000033469e+03,1.742941903859984993e-13
1.067800000000033606e+03,1.784313524531867182e-13
1.067900000000033742e+03,1.826023039959917168e-13
1.068000000000033651e+03,1.868072571843259929e-13
1.068100000000033560e+03,1.910389662657849687e-13
1.068200000000033697e+03,1.953047290353332303e-13
1.068300000000033833e+03,1.996047566592428338e-13
1.068400000000033742e+03,2.039378227290571083e-13
1.068500000000033651e+03,2.083049460028148441e-13
1.068600000000033788e+03,2.127068867190321265e-13
1.068700000000033924e+03,2.171438595026539039e-13
1.068800000000033833e+03,2.216160801243082145e-13
1.068900000000033742e+03,2.261237655058243244e-13
1.069000000000033879e+03,2.306671337256822804e-13
1.069100000000034015e+03,2.350398735968074470e-13
1.069200000000033924e+03,2.394460385808368693e-13
1.069300000000033833e+03,2.438858264789328446e-13
1.069400000000033970e+03,2.483594360997920299e-13
1.069500000000034106e+03,2.528670672642253793e-13
1.069600000000034015e+03,2.574089208097412111e-13
1.069700000000033924e+03,2.619851985951700784e-13
1.069800000000034061e+03,2.665961035052936281e-13
1.069900000000034197e+03,2.712418394554409972e-13
1.070000000000034106e+03,2.759226113960574401e-13
1.070100000000034015e+03,2.802615629174134949e-13
1.070200000000034152e+03,2.846327699110702723e-13
1.070300000000034288e+03,2.890364213325455694e-13
1.070400000000034197e+03,2.934727070964398831e-13
1.070500000000034106e+03,2.979418180807911748e-13
1.070600000000034242e+03,3.024439461314559889e-13
1.070700000000034379e+03,3.069792840664513942e-13
1.070800000000034288e+03,3.115498858399980594e-13
1.070900000000034197e+03,3.161553772705092456e-13
1.071000000000034333e+03,3.207947563143452090e-13
1.071100000000034470e+03,3.248711069680470862e-13
1.071200000000034379e+03,3.289765095841196621e-13
1.071300000000034288e+03,3.331111310719712119e-13
1.071400000000034424e+03,3.372751391773829609e-13
1.071500000000034561e+03,3.414687024862741598e-13
1.071600000000034470e+03,3.456900519973317871e-13
1.071700000000034379e+03,3.499397410548682786e-13
1.071800000000034515e+03,3.542194077969729865e-13
1.071900000000034652e+03,3.585292231864740031e-13
1.072000000000034561e+03,3.628763430717923988e-13
1.072100000000034470e+03,3.664716439378753073e-13
1.072200000000034606e+03,3.700912526423513284e-13
1.072300000000034743e+03,3.737353070205393368e-13
1.072400000000034652e+03,3.774019672675907248e-13
1.072500000000034561e+03,3.810915195987428575e-13
1.072600000000034697e+03,3.848058585377574461e-13
1.072700000000034834e+03,3.885451238888580457e-13
1.072800000000034743e+03,3.923094561561892272e-13
1.072900000000034652e+03,3.960989965469834820e-13
1.073000000000034788e+03,3.999138000675932696e-13
1.073100000000034925e+03,4.027626435422246942e-13
1.073200000000034834e+03,4.056284497796021819e-13
1.073300000000034743e+03,4.085113085887800665e-13
1.073400000000034879e+03,4.114113102118411768e-13
1.073500000000035016e+03,4.143285453258021698e-13
1.073600000000034925e+03,4.172631050445493066e-13
1.073700000000034834e+03,4.202150809207888196e-13
1.073800000000034970e+03,4.231823420105723165e-13
1.073900000000035106e+03,4.261662650079437665e-13
1.074000000000035016e+03,4.291697642926540117e-13
1.074100000000034925e+03,4.310016407543525586e-13
1.074200000000035061e+03,4.328409507147076717e-13
1.074300000000035197e+03,4.346877227025549100e-13
1.074400000000035106e+03,4.365419853496065335e-13
1.074500000000035016e+03,4.384037673907723489e-13
1.074600000000035152e+03,4.402730976645542663e-13
1.074700000000035288e+03,4.421500051133255433e-13
1.074800000000035197e+03,4.440363437222939468e-13
1.074900000000035106e+03,4.459329536421021730e-13
1.075000000000035243e+03,4.478372664146701376e-13
1.075100000000035379e+03,4.485257270781367624e-13
1.075200000000035288e+03,4.492114984730663612e-13
1.075300000000035197e+03,4.498945467032053445e-13
1.075400000000035334e+03,4.505748376530151687e-13
1.075500000000035470e+03,4.512523369865770688e-13
1.075600000000035379e+03,4.519286954935899279e-13
1.075700000000035288e+03,4.526050366289067093e-13
1.075800000000035425e+03,4.532784969746969772e-13
1.075900000000035561e+03,4.539490412225396951e-13
1.076000000000035470e+03,4.546166338360513518e-13
1.076100000000035379e+03,4.540877613018480755e-13
1.076200000000035516e+03,4.535452093286778678e-13
1.076300000000035652e+03,4.529888737018930835e-13
1.076400000000035561e+03,4.524186496089585272e-13
1.076500000000035470e+03,4.518382266655166084e-13
1.076600000000035607e+03,4.512449043071425814e-13
1.076700000000035743e+03,4.506374534029147935e-13
1.076800000000035652e+03,4.500157452194525335e-13
1.076900000000035561e+03,4.493813909979151180e-13
1.077000000000035698e+03,4.487336287178916213e-13
1.077100000000035834e+03,4.469146467106073122e-13
1.077200000000035743e+03,4.450708674921141948e-13
1.077300000000035652e+03,4.432021176339913143e-13
1.077400000000035789e+03,4.413082227440128064e-13
1.077500000000035925e+03,4.393890074615179276e-13
1.077600000000035834e+03,4.374419673101829681e-13
1.077700000000035743e+03,4.354667428784796488e-13
1.077800000000035880e+03,4.334657065142160633e-13
1.077900000000036016e+03,4.314386798633300251e-13
1.078000000000035925e+03,4.293854835890384370e-13
1.078100000000035834e+03,4.263197788420078372e-13
1.078200000000035971e+03,4.232191522275774998e-13
1.078300000000036107e+03,4.200833705896012038e-13
1.078400000000036016e+03,4.169121995122045098e-13
1.078500000000035925e+03,4.137054033137698790e-13
1.078600000000036061e+03,4.104627450410764838e-13
1.078700000000036198e+03,4.071839864632748255e-13
1.078800000000036107e+03,4.038697767857951415e-13
1.078900000000036016e+03,4.005221204631623920e-13
1.079000000000036152e+03,3.971375718733840836e-13
1.079100000000036289e+03,3.930517220459282209e-13
1.079200000000036198e+03,3.889213080732598735e-13
1.079300000000036107e+03,3.847460281279163677e-13
1.079400000000036243e+03,3.805255787046897457e-13
1.079500000000036380e+03,3.762596546124634566e-13
1.079600000000036289e+03,3.719479489659588267e-13
1.079700000000036198e+03,3.675901531774591637e-13
1.079800000000036334e+03,3.631859569485260358e-13
1.079900000000036471e+03,3.587313705534225740e-13
1.080000000000036380e+03,3.542295224251920080e-13
1.080100000000036289e+03,3.492852150888872347e-13
1.080200000000036425e+03,3.442907202765052255e-13
1.080300000000036562e+03,3.392457104879920023e-13
1.080400000000036471e+03,3.341498564642938127e-13
1.080500000000036380e+03,3.290028271790641693e-13
1.080600000000036516e+03,3.238042898303775541e-13
1.080700000000036653e+03,3.185539098324215141e-13
1.080800000000036562e+03,3.132513508070870756e-13
1.080900000000036471e+03,3.078962745755324011e-13
1.081000000000036607e+03,3.024883411498508524e-13
1.081100000000036744e+03,2.972260847732839290e-13
1.081200000000036653e+03,2.919141773423893508e-13
1.081300000000036562e+03,2.865477575815223791e-13
1.081400000000036698e+03,2.811319094289212063e-13
1.081500000000036835e+03,2.756663332252178682e-13
1.081600000000036744e+03,2.701507278164867047e-13
1.081700000000036653e+03,2.645847905476885094e-13
1.081800000000036789e+03,2.589682172562400892e-13
1.081900000000036925e+03,2.533007022654468513e-13
1.082000000000036835e+03,2.475816165959079038e-13
1.082100000000036744e+03,2.545575271123046113e-13
1.082200000000036880e+03,2.615863691351603885e-13
1.082300000000037016e+03,2.686702569492185402e-13
1.082400000000036925e+03,2.758095147489505890e-13
1.082500000000036835e+03,2.830044683544984742e-13
1.082600000000036971e+03,2.902554452188373085e-13
1.082700000000037107e+03,2.975627744350017979e-13
1.082800000000037016e+03,3.049267867433467913e-13
1.082900000000036925e+03,3.123478145388933048e-13
1.083000000000037062e+03,3.198261918786530891e-13
1.083100000000037198e+03,3.275085371570266528e-13
1.083200000000037107e+03,3.352495995393739762e-13
1.083300000000037016e+03,3.430530244486606621e-13
1.083400000000037153e+03,3.509157309325691801e-13
1.083500000000037289e+03,3.588380609208337093e-13
1.083600000000037198e+03,3.668203580278301491e-13
1.083700000000037107e+03,3.748629675599796484e-13
1.083800000000037244e+03,3.829662365230490397e-13
